Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range,Support,Resistance,Open,High,Low,Close,Range_Flag
2024-12-23,Monday,December,9:00 AM - MARKET OPEN,Financial Express,SELL,26580.4,25805.12,27033.32,1:1.71,2.92%,NEUTRAL,Triangle Breakout | Directional Move,25810,26869,DOWNSIDE: 173 points,DII support strong | Domestic funds accumulating,25810 - 26869,25810.0,26869.0,23738.2,23869.55,23647.2,23753.45,BREACHED_BELOW
2024-12-24,Tuesday,December,9:00 AM - MARKET OPEN,Financial Express,SELL,25718.8,24790.09,26034.56,1:2.94,3.61%,STRONG BULLISH,Head & Shoulders | Downside Risk,25992,26990,DOWNSIDE: 122 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25992 - 26990,25992.0,26990.0,23769.1,23867.65,23685.15,23727.65,BREACHED_BELOW
2024-12-26,Thursday,December,9:00 AM - MARKET OPEN,Financial Express,SELL,25974.2,25452.65,26234.88,1:2.0,2.01%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25889,26973,DOWNSIDE: 53 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25889 - 26973,25889.0,26973.0,23775.8,23854.5,23653.6,23750.2,BREACHED_BELOW
2024-12-27,Friday,December,9:00 AM - MARKET OPEN,Financial Express,BUY,26420.6,27572.73,26041.92,1:3.04,4.36%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25852,26943,UPSIDE: 131 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25852 - 26943,25852.0,26943.0,23801.4,23938.85,23800.6,23813.4,BREACHED_BELOW
2024-12-30,Monday,December,9:00 AM - MARKET OPEN,Financial Express,BUY,26245.0,27412.0,25887.04,1:3.26,4.45%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25803,26946,UPSIDE: 117 points,"Realty sector gaining traction | DLF, Oberoi up",25803 - 26946,25803.0,26946.0,23796.9,23915.35,23599.3,23644.9,BREACHED_BELOW
2024-12-31,Tuesday,December,9:00 AM - MARKET OPEN,Financial Express,BUY,26188.4,26786.16,25693.14,1:1.21,2.28%,BULLISH,Head & Shoulders | Downside Risk,25803,26903,UPSIDE: 77 points,FII flows remain positive | Foreign buying continues,25803 - 26903,25803.0,26903.0,23560.6,23689.85,23460.45,23644.8,BREACHED_BELOW
2025-01-01,Wednesday,January,9:00 AM - MARKET OPEN,Financial Express,SELL,26095.8,25312.22,26473.64,1:2.07,3.0%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25895,26918,DOWNSIDE: 121 points,"Chemical sector focus | Atul, Bayer gains on exports",25895 - 26918,25895.0,26918.0,23637.65,23822.8,23562.8,23742.9,BREACHED_BELOW
2025-01-02,Thursday,January,9:00 AM - MARKET OPEN,Financial Express,SELL,26049.2,24869.53,26457.58,1:2.89,4.53%,BULLISH,Support Breach | Watch 25800,25952,26802,DOWNSIDE: 129 points,DII support strong | Domestic funds accumulating,25952 - 26802,25952.0,26802.0,23783.0,24226.7,23751.55,24188.65,BREACHED_BELOW
2025-01-03,Friday,January,9:00 AM - MARKET OPEN,Financial Express,BUY,26152.6,27006.55,25798.25,1:2.41,3.27%,BULLISH,Head & Shoulders | Downside Risk,25991,26868,UPSIDE: 157 points,DII support strong | Domestic funds accumulating,25991 - 26868,25991.0,26868.0,24196.4,24196.45,23976.0,24004.75,BREACHED_BELOW
2025-01-06,Monday,January,9:00 AM - MARKET OPEN,Financial Express,SELL,25862.0,25198.23,26309.85,1:1.48,2.57%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25836,26965,DOWNSIDE: 98 points,"Realty sector gaining traction | DLF, Oberoi up",25836 - 26965,25836.0,26965.0,24045.8,24089.95,23551.9,23616.05,BREACHED_BELOW
2025-01-07,Tuesday,January,9:00 AM - MARKET OPEN,Financial Express,SELL,26320.4,25520.81,26599.71,1:2.86,3.04%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25865,26995,DOWNSIDE: 191 points,Telecom strength | Bharti Airtel gains on tariff hikes,25865 - 26995,25865.0,26995.0,23679.9,23795.2,23637.8,23707.9,BREACHED_BELOW
2025-01-08,Wednesday,January,9:00 AM - MARKET OPEN,Financial Express,BUY,25949.8,26965.02,25437.98,1:1.98,3.91%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25945,26857,UPSIDE: 193 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25945 - 26857,25945.0,26857.0,23746.65,23751.85,23496.15,23688.95,BREACHED_BELOW
2025-01-09,Thursday,January,9:00 AM - MARKET OPEN,Financial Express,BUY,26447.2,27595.27,26054.15,1:2.92,4.34%,NEUTRAL,Bearish Divergence | Profit Taking,25930,26916,UPSIDE: 166 points,Energy stocks leading | Oil majors positive on crude rally,25930 - 26916,25930.0,26916.0,23674.75,23689.5,23503.05,23526.5,BREACHED_BELOW
2025-01-10,Friday,January,9:00 AM - MARKET OPEN,Financial Express,SELL,26213.6,25072.06,26715.43,1:2.27,4.35%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25926,26981,DOWNSIDE: 76 points,Energy stocks leading | Oil majors positive on crude rally,25926 - 26981,25926.0,26981.0,23551.9,23596.6,23344.35,23431.5,BREACHED_BELOW
2025-01-13,Monday,January,9:00 AM - MARKET OPEN,Financial Express,BUY,26251.0,27335.51,25824.84,1:2.54,4.13%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25929,26935,UPSIDE: 86 points,DII support strong | Domestic funds accumulating,25929 - 26935,25929.0,26935.0,23195.4,23340.95,23047.25,23085.95,BREACHED_BELOW
2025-01-14,Tuesday,January,9:00 AM - MARKET OPEN,Financial Express,BUY,26637.4,27911.22,26362.46,1:4.63,4.78%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25974,26955,UPSIDE: 140 points,DII support strong | Domestic funds accumulating,25974 - 26955,25974.0,26955.0,23165.9,23264.95,23134.15,23176.05,BREACHED_BELOW
2025-01-15,Wednesday,January,9:00 AM - MARKET OPEN,Financial Express,BUY,26656.8,27307.48,26348.71,1:2.11,2.44%,BULLISH,Bearish Divergence | Profit Taking,25863,26878,UPSIDE: 61 points,Telecom strength | Bharti Airtel gains on tariff hikes,25863 - 26878,25863.0,26878.0,23250.45,23293.65,23146.45,23213.2,BREACHED_BELOW
2025-01-16,Thursday,January,9:00 AM - MARKET OPEN,Financial Express,SELL,26052.2,25496.42,26379.06,1:1.7,2.13%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25867,26889,DOWNSIDE: 185 points,"Chemical sector focus | Atul, Bayer gains on exports",25867 - 26889,25867.0,26889.0,23377.25,23391.65,23272.05,23311.8,BREACHED_BELOW
2025-01-17,Friday,January,9:00 AM - MARKET OPEN,Financial Express,SELL,26710.6,25961.41,27175.46,1:1.61,2.8%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25972,26899,DOWNSIDE: 140 points,FII flows remain positive | Foreign buying continues,25972 - 26899,25972.0,26899.0,23277.1,23292.1,23100.35,23203.2,BREACHED_BELOW
2025-01-20,Monday,January,9:00 AM - MARKET OPEN,Financial Express,BUY,25850.0,26568.45,25395.62,1:1.58,2.78%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25904,26992,UPSIDE: 130 points,DII support strong | Domestic funds accumulating,25904 - 26992,25904.0,26992.0,23290.4,23391.1,23170.65,23344.75,BREACHED_BELOW
2025-01-21,Tuesday,January,9:00 AM - MARKET OPEN,Financial Express,SELL,26374.4,25186.85,26670.9,1:4.01,4.5%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25966,26829,DOWNSIDE: 84 points,Energy stocks leading | Oil majors positive on crude rally,25966 - 26829,25966.0,26829.0,23421.65,23426.3,22976.85,23024.65,BREACHED_BELOW
2025-01-22,Wednesday,January,9:00 AM - MARKET OPEN,Financial Express,SELL,26318.8,25262.44,26621.1,1:3.49,4.01%,NEUTRAL,Double Bottom | Reversal Expected,25847,27000,DOWNSIDE: 58 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25847 - 27000,25847.0,27000.0,23099.15,23169.55,22981.3,23155.35,BREACHED_BELOW
2025-01-23,Thursday,January,9:00 AM - MARKET OPEN,Financial Express,BUY,26096.2,26908.67,25579.08,1:1.57,3.11%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25977,26997,UPSIDE: 127 points,FII flows remain positive | Foreign buying continues,25977 - 26997,25977.0,26997.0,23128.3,23270.8,23090.65,23205.35,BREACHED_BELOW
2025-01-24,Friday,January,9:00 AM - MARKET OPEN,Financial Express,BUY,26248.6,26924.65,25891.29,1:1.89,2.58%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25805,26985,UPSIDE: 167 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25805 - 26985,25805.0,26985.0,23183.9,23347.3,23050.0,23092.2,BREACHED_BELOW
2025-01-27,Monday,January,9:00 AM - MARKET OPEN,Financial Express,BUY,26096.0,27307.37,25621.36,1:2.55,4.64%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25838,26856,UPSIDE: 132 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25838 - 26856,25838.0,26856.0,22940.15,23007.45,22786.9,22829.15,BREACHED_BELOW
2025-01-28,Tuesday,January,9:00 AM - MARKET OPEN,Financial Express,BUY,26093.4,27083.83,25803.93,1:3.42,3.8%,MODERATELY BULLISH,Support Breach | Watch 25800,25929,26920,UPSIDE: 113 points,Q3 earnings season | Corporate profits robust,25929 - 26920,25929.0,26920.0,22960.45,23137.95,22857.65,22957.25,BREACHED_BELOW
2025-01-29,Wednesday,January,9:00 AM - MARKET OPEN,Financial Express,BUY,26449.8,27373.49,26178.31,1:3.4,3.49%,STRONG BULLISH,Support Breach | Watch 25800,25834,26901,UPSIDE: 88 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25834 - 26901,25834.0,26901.0,23026.75,23183.35,22976.5,23163.1,BREACHED_BELOW
2025-01-30,Thursday,January,9:00 AM - MARKET OPEN,Financial Express,BUY,26510.2,27785.37,26062.51,1:2.85,4.81%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25932,26825,UPSIDE: 56 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25932 - 26825,25932.0,26825.0,23169.5,23322.05,23139.2,23249.5,BREACHED_BELOW
2025-01-31,Friday,January,9:00 AM - MARKET OPEN,Financial Express,SELL,25916.6,25106.96,26366.72,1:1.8,3.12%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25981,26861,DOWNSIDE: 165 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25981 - 26861,25981.0,26861.0,23296.75,23546.8,23277.4,23508.4,BREACHED_BELOW
2025-02-03,Monday,February,9:00 AM - MARKET OPEN,Financial Express,SELL,26656.0,25416.63,26997.91,1:3.62,4.65%,NEUTRAL,Head & Shoulders | Downside Risk,25972,26978,DOWNSIDE: 197 points,FII flows remain positive | Foreign buying continues,25972 - 26978,25972.0,26978.0,23319.35,23381.6,23222.0,23361.05,BREACHED_BELOW
2025-02-04,Tuesday,February,9:00 AM - MARKET OPEN,Financial Express,SELL,26455.4,25863.59,26873.19,1:1.42,2.24%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25876,26983,DOWNSIDE: 127 points,"Chemical sector focus | Atul, Bayer gains on exports",25876 - 26983,25876.0,26983.0,23509.9,23762.75,23423.15,23739.25,BREACHED_BELOW
2025-02-05,Wednesday,February,9:00 AM - MARKET OPEN,Financial Express,SELL,26779.8,26071.1,27236.42,1:1.55,2.65%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25915,26821,DOWNSIDE: 128 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25915 - 26821,25915.0,26821.0,23801.75,23807.3,23680.45,23696.3,BREACHED_BELOW
2025-02-06,Thursday,February,9:00 AM - MARKET OPEN,Financial Express,SELL,26047.2,24938.71,26436.47,1:2.85,4.26%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25992,26819,DOWNSIDE: 111 points,"FMCG holding support | ITC, HUL steady amid volatility",25992 - 26819,25992.0,26819.0,23761.95,23773.55,23556.25,23603.35,BREACHED_BELOW
2025-02-07,Friday,February,9:00 AM - MARKET OPEN,Financial Express,BUY,25851.6,26686.86,25415.38,1:1.91,3.23%,NEUTRAL,Breakout above 26500 | Momentum Building,25868,26866,UPSIDE: 157 points,FII flows remain positive | Foreign buying continues,25868 - 26866,25868.0,26866.0,23649.5,23694.5,23443.2,23559.95,BREACHED_BELOW
2025-02-10,Monday,February,9:00 AM - MARKET OPEN,Financial Express,SELL,25995.0,25216.92,26411.0,1:1.87,2.99%,BULLISH,Bullish Engulfing | Support at 26000,25815,26800,DOWNSIDE: 184 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25815 - 26800,25815.0,26800.0,23543.8,23568.6,23316.3,23381.6,BREACHED_BELOW
2025-02-11,Tuesday,February,9:00 AM - MARKET OPEN,Financial Express,BUY,26598.4,27793.4,26229.42,1:3.24,4.49%,NEUTRAL,RSI Overbought | Consolidation Zone,25878,26911,UPSIDE: 71 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25878 - 26911,25878.0,26911.0,23383.55,23390.05,22986.65,23071.8,BREACHED_BELOW
2025-02-12,Wednesday,February,9:00 AM - MARKET OPEN,Financial Express,SELL,26312.8,25442.14,26747.01,1:2.01,3.31%,NEUTRAL,Support Breach | Watch 25800,25864,26943,DOWNSIDE: 64 points,"Chemical sector focus | Atul, Bayer gains on exports",25864 - 26943,25864.0,26943.0,23050.8,23144.7,22798.35,23045.25,BREACHED_BELOW
2025-02-13,Thursday,February,9:00 AM - MARKET OPEN,Financial Express,SELL,26065.2,24769.31,26557.05,1:2.63,4.97%,BULLISH,Bearish Divergence | Profit Taking,25912,26952,DOWNSIDE: 157 points,Cement stocks stable | UltraTech holding ground,25912 - 26952,25912.0,26952.0,23055.75,23235.5,22992.2,23031.4,BREACHED_BELOW
2025-02-14,Friday,February,9:00 AM - MARKET OPEN,Financial Express,SELL,26580.6,25803.19,27083.51,1:1.55,2.92%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25930,26992,DOWNSIDE: 107 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25930 - 26992,25930.0,26992.0,23096.45,23133.7,22774.85,22929.25,BREACHED_BELOW
2025-02-17,Monday,February,9:00 AM - MARKET OPEN,Financial Express,SELL,26688.0,26119.69,27101.79,1:1.37,2.13%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25946,26949,DOWNSIDE: 120 points,Q3 earnings season | Corporate profits robust,25946 - 26949,25946.0,26949.0,22809.9,22974.2,22725.45,22959.5,BREACHED_BELOW
2025-02-18,Tuesday,February,9:00 AM - MARKET OPEN,Financial Express,BUY,26461.4,27560.91,25957.35,1:2.18,4.16%,BULLISH,Support Breach | Watch 25800,25912,26966,UPSIDE: 147 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25912 - 26966,25912.0,26966.0,22963.65,22992.5,22801.5,22945.3,BREACHED_BELOW
2025-02-19,Wednesday,February,9:00 AM - MARKET OPEN,Financial Express,BUY,26606.8,27224.57,26140.99,1:1.33,2.32%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25948,26926,UPSIDE: 167 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25948 - 26926,25948.0,26926.0,22847.25,23049.95,22814.85,22932.9,BREACHED_BELOW
2025-02-20,Thursday,February,9:00 AM - MARKET OPEN,Financial Express,SELL,26868.2,25767.5,27200.5,1:3.31,4.1%,BULLISH,Golden Cross | Resistance at 27000,25872,26922,DOWNSIDE: 186 points,Telecom strength | Bharti Airtel gains on tariff hikes,25872 - 26922,25872.0,26922.0,22821.1,22923.85,22812.75,22913.15,BREACHED_BELOW
2025-02-21,Friday,February,9:00 AM - MARKET OPEN,Financial Express,SELL,26703.6,25656.18,27110.79,1:2.57,3.92%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25980,26955,DOWNSIDE: 173 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25980 - 26955,25980.0,26955.0,22857.2,22921.0,22720.3,22795.9,BREACHED_BELOW
2025-02-24,Monday,February,9:00 AM - MARKET OPEN,Financial Express,BUY,26670.0,27840.11,26199.31,1:2.49,4.39%,STRONG BULLISH,Support Breach | Watch 25800,25848,26869,UPSIDE: 115 points,"FMCG holding support | ITC, HUL steady amid volatility",25848 - 26869,25848.0,26869.0,22609.35,22668.05,22518.8,22553.35,BREACHED_BELOW
2025-02-25,Tuesday,February,9:00 AM - MARKET OPEN,Financial Express,SELL,26283.4,25628.39,26647.94,1:1.8,2.49%,BULLISH,Breakout above 26500 | Momentum Building,25921,26982,DOWNSIDE: 178 points,"FMCG holding support | ITC, HUL steady amid volatility",25921 - 26982,25921.0,26982.0,22516.45,22625.3,22513.9,22547.55,BREACHED_BELOW
2025-02-26,Wednesday,February,9:00 AM - MARKET OPEN,Financial Express,BUY,26647.8,27528.14,26380.92,1:3.3,3.3%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25830,26948,UPSIDE: 179 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25830 - 26948,25830.0,26948.0,,,,,NO_DATA
2025-02-27,Thursday,February,9:00 AM - MARKET OPEN,Financial Express,BUY,26008.2,26591.17,25519.86,1:1.19,2.24%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25880,26966,UPSIDE: 56 points,DII support strong | Domestic funds accumulating,25880 - 26966,25880.0,26966.0,22568.95,22613.3,22508.4,22545.05,BREACHED_BELOW
2025-02-28,Friday,February,9:00 AM - MARKET OPEN,Financial Express,SELL,26888.6,25688.55,27240.42,1:3.41,4.46%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25871,26838,DOWNSIDE: 87 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25871 - 26838,25871.0,26838.0,22433.4,22450.35,22104.85,22124.7,BREACHED_BELOW
2025-03-03,Monday,March,9:00 AM - MARKET OPEN,Financial Express,BUY,26568.0,27581.8,26038.7,1:1.92,3.82%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25923,26805,UPSIDE: 76 points,"Chemical sector focus | Atul, Bayer gains on exports",25923 - 26805,25923.0,26805.0,22194.55,22261.55,22004.7,22119.3,BREACHED_BELOW
2025-03-04,Tuesday,March,9:00 AM - MARKET OPEN,Financial Express,SELL,26277.4,25076.33,26706.81,1:2.8,4.57%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25831,26824,DOWNSIDE: 144 points,FII flows remain positive | Foreign buying continues,25831 - 26824,25831.0,26824.0,21974.45,22105.05,21964.6,22082.65,BREACHED_BELOW
2025-03-05,Wednesday,March,9:00 AM - MARKET OPEN,Financial Express,SELL,26392.8,25453.23,26733.82,1:2.76,3.56%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25830,26869,DOWNSIDE: 137 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25830 - 26869,25830.0,26869.0,22073.05,22394.9,22067.8,22337.3,BREACHED_BELOW
2025-03-06,Thursday,March,9:00 AM - MARKET OPEN,Financial Express,BUY,26647.2,27832.46,26182.05,1:2.55,4.45%,BULLISH,Bearish Divergence | Profit Taking,25881,26898,UPSIDE: 53 points,"FMCG holding support | ITC, HUL steady amid volatility",25881 - 26898,25881.0,26898.0,22476.35,22556.45,22245.85,22544.7,BREACHED_BELOW
2025-03-07,Friday,March,9:00 AM - MARKET OPEN,Financial Express,BUY,26835.6,28164.35,26532.34,1:4.38,4.95%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25944,26834,UPSIDE: 56 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25944 - 26834,25944.0,26834.0,22508.65,22633.8,22464.75,22552.5,BREACHED_BELOW
2025-03-10,Monday,March,9:00 AM - MARKET OPEN,Financial Express,BUY,26884.0,27916.3,26398.03,1:2.12,3.84%,NEUTRAL,Golden Cross | Resistance at 27000,25993,26983,UPSIDE: 91 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25993 - 26983,25993.0,26983.0,22521.85,22676.75,22429.05,22460.3,BREACHED_BELOW
2025-03-11,Tuesday,March,9:00 AM - MARKET OPEN,Financial Express,BUY,26790.4,27909.7,26349.86,1:2.54,4.18%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25926,26823,UPSIDE: 152 points,Q3 earnings season | Corporate profits robust,25926 - 26823,25926.0,26823.0,22345.95,22522.1,22314.7,22497.9,BREACHED_BELOW
2025-03-12,Wednesday,March,9:00 AM - MARKET OPEN,Financial Express,SELL,26404.8,25187.45,26748.93,1:3.54,4.61%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25878,26923,DOWNSIDE: 196 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25878 - 26923,25878.0,26923.0,22536.35,22577.4,22329.55,22470.5,BREACHED_BELOW
