Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range,Support,Resistance,Open,High,Low,Close,Range_Flag
2024-12-23,Monday,December,9:00 AM - MARKET OPEN,ET Now,BUY,25937.4,27084.3,25486.41,1:2.54,4.42%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25940,26989,UPSIDE: 70 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25940 - 26989,25940.0,26989.0,23738.2,23869.55,23647.2,23753.45,BREACHED_BELOW
2024-12-24,Tuesday,December,9:00 AM - MARKET OPEN,ET Now,BUY,26204.8,27464.23,25814.72,1:3.23,4.81%,STRONG BULLISH,Double Bottom | Reversal Expected,25907,26933,UPSIDE: 123 points,Telecom strength | Bharti Airtel gains on tariff hikes,25907 - 26933,25907.0,26933.0,23769.1,23867.65,23685.15,23727.65,BREACHED_BELOW
2024-12-26,Thursday,December,9:00 AM - MARKET OPEN,ET Now,SELL,25810.2,24864.18,26277.07,1:2.03,3.67%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25890,26979,DOWNSIDE: 98 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25890 - 26979,25890.0,26979.0,23775.8,23854.5,23653.6,23750.2,BREACHED_BELOW
2024-12-27,Friday,December,9:00 AM - MARKET OPEN,ET Now,BUY,26056.6,27274.28,25581.85,1:2.56,4.67%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25946,26930,UPSIDE: 67 points,Cement stocks stable | UltraTech holding ground,25946 - 26930,25946.0,26930.0,23801.4,23938.85,23800.6,23813.4,BREACHED_BELOW
2024-12-30,Monday,December,9:00 AM - MARKET OPEN,ET Now,BUY,26614.0,27514.77,26229.36,1:2.34,3.38%,STRONG BULLISH,Moving Average Crossover | Trend Change,25916,26810,UPSIDE: 113 points,Cement stocks stable | UltraTech holding ground,25916 - 26810,25916.0,26810.0,23796.9,23915.35,23599.3,23644.9,BREACHED_BELOW
2024-12-31,Tuesday,December,9:00 AM - MARKET OPEN,ET Now,BUY,26527.4,27207.73,26196.24,1:2.05,2.56%,NEUTRAL,Triangle Breakout | Directional Move,25909,26942,UPSIDE: 119 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25909 - 26942,25909.0,26942.0,23560.6,23689.85,23460.45,23644.8,BREACHED_BELOW
2025-01-01,Wednesday,January,9:00 AM - MARKET OPEN,ET Now,SELL,26123.8,25437.94,26415.03,1:2.36,2.63%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25991,26907,DOWNSIDE: 174 points,"Chemical sector focus | Atul, Bayer gains on exports",25991 - 26907,25991.0,26907.0,23637.65,23822.8,23562.8,23742.9,BREACHED_BELOW
2025-01-02,Thursday,January,9:00 AM - MARKET OPEN,ET Now,SELL,25741.2,24947.57,26064.29,1:2.46,3.08%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25834,26919,DOWNSIDE: 180 points,Telecom strength | Bharti Airtel gains on tariff hikes,25834 - 26919,25834.0,26919.0,23783.0,24226.7,23751.55,24188.65,BREACHED_BELOW
2025-01-03,Friday,January,9:00 AM - MARKET OPEN,ET Now,SELL,25687.6,24910.64,26124.25,1:1.78,3.02%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25878,26830,DOWNSIDE: 161 points,Energy stocks leading | Oil majors positive on crude rally,25878 - 26830,25878.0,26830.0,24196.4,24196.45,23976.0,24004.75,BREACHED_BELOW
2025-01-06,Monday,January,9:00 AM - MARKET OPEN,ET Now,SELL,25681.0,24940.83,26191.01,1:1.45,2.88%,BULLISH,Bullish Engulfing | Support at 26000,25986,26925,DOWNSIDE: 183 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25986 - 26925,25986.0,26925.0,24045.8,24089.95,23551.9,23616.05,BREACHED_BELOW
2025-01-07,Tuesday,January,9:00 AM - MARKET OPEN,ET Now,BUY,26640.4,27464.51,26345.73,1:2.8,3.09%,BULLISH,Support Breach | Watch 25800,25994,26898,UPSIDE: 170 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25994 - 26898,25994.0,26898.0,23679.9,23795.2,23637.8,23707.9,BREACHED_BELOW
2025-01-08,Wednesday,January,9:00 AM - MARKET OPEN,ET Now,BUY,25969.8,26507.36,25513.8,1:1.18,2.07%,NEUTRAL/BEARISH,Breakout above 26500 | Momentum Building,25939,26989,UPSIDE: 145 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25939 - 26989,25939.0,26989.0,23746.65,23751.85,23496.15,23688.95,BREACHED_BELOW
2025-01-09,Thursday,January,9:00 AM - MARKET OPEN,ET Now,BUY,26237.2,26894.85,25918.37,1:2.06,2.51%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25815,26974,UPSIDE: 134 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25815 - 26974,25815.0,26974.0,23674.75,23689.5,23503.05,23526.5,BREACHED_BELOW
2025-01-10,Friday,January,9:00 AM - MARKET OPEN,ET Now,SELL,25748.6,25215.24,26089.59,1:1.56,2.07%,NEUTRAL,Breakout above 26500 | Momentum Building,25822,26892,DOWNSIDE: 187 points,Telecom strength | Bharti Airtel gains on tariff hikes,25822 - 26892,25822.0,26892.0,23551.9,23596.6,23344.35,23431.5,BREACHED_BELOW
2025-01-13,Monday,January,9:00 AM - MARKET OPEN,ET Now,SELL,25867.0,25102.3,26270.05,1:1.9,2.96%,STRONG BULLISH,Golden Cross | Resistance at 27000,25967,26834,DOWNSIDE: 164 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25967 - 26834,25967.0,26834.0,23195.4,23340.95,23047.25,23085.95,BREACHED_BELOW
2025-01-14,Tuesday,January,9:00 AM - MARKET OPEN,ET Now,BUY,25747.4,26843.17,25445.16,1:3.63,4.26%,MODERATELY BULLISH,Support Breach | Watch 25800,25890,26984,UPSIDE: 163 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25890 - 26984,25890.0,26984.0,23165.9,23264.95,23134.15,23176.05,BREACHED_BELOW
2025-01-15,Wednesday,January,9:00 AM - MARKET OPEN,ET Now,SELL,26076.8,25182.45,26378.06,1:2.97,3.43%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25912,26804,DOWNSIDE: 80 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25912 - 26804,25912.0,26804.0,23250.45,23293.65,23146.45,23213.2,BREACHED_BELOW
2025-01-16,Thursday,January,9:00 AM - MARKET OPEN,ET Now,SELL,26241.2,24943.17,26676.48,1:2.98,4.95%,BULLISH,Higher High-Higher Low | Bull Run Continues,25806,26895,DOWNSIDE: 50 points,"FMCG holding support | ITC, HUL steady amid volatility",25806 - 26895,25806.0,26895.0,23377.25,23391.65,23272.05,23311.8,BREACHED_BELOW
2025-01-17,Friday,January,9:00 AM - MARKET OPEN,ET Now,BUY,26587.6,27178.47,26093.33,1:1.2,2.22%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25917,26858,UPSIDE: 111 points,Cement stocks stable | UltraTech holding ground,25917 - 26858,25917.0,26858.0,23277.1,23292.1,23100.35,23203.2,BREACHED_BELOW
2025-01-20,Monday,January,9:00 AM - MARKET OPEN,ET Now,BUY,25766.0,26453.57,25359.05,1:1.69,2.67%,BULLISH,Bearish Divergence | Profit Taking,25811,26964,UPSIDE: 196 points,FII flows remain positive | Foreign buying continues,25811 - 26964,25811.0,26964.0,23290.4,23391.1,23170.65,23344.75,BREACHED_BELOW
2025-01-21,Tuesday,January,9:00 AM - MARKET OPEN,ET Now,SELL,25928.4,24929.18,26406.98,1:2.09,3.85%,STRONG BULLISH,Support Breach | Watch 25800,25973,26878,DOWNSIDE: 150 points,"FMCG holding support | ITC, HUL steady amid volatility",25973 - 26878,25973.0,26878.0,23421.65,23426.3,22976.85,23024.65,BREACHED_BELOW
2025-01-22,Wednesday,January,9:00 AM - MARKET OPEN,ET Now,SELL,26195.8,25147.77,26610.6,1:2.53,4.0%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25946,26814,DOWNSIDE: 160 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25946 - 26814,25946.0,26814.0,23099.15,23169.55,22981.3,23155.35,BREACHED_BELOW
2025-01-23,Thursday,January,9:00 AM - MARKET OPEN,ET Now,SELL,26452.2,25794.63,26844.58,1:1.68,2.49%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25839,26936,DOWNSIDE: 76 points,"FMCG holding support | ITC, HUL steady amid volatility",25839 - 26936,25839.0,26936.0,23128.3,23270.8,23090.65,23205.35,BREACHED_BELOW
2025-01-24,Friday,January,9:00 AM - MARKET OPEN,ET Now,SELL,25889.6,25092.88,26288.59,1:2.0,3.08%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25959,26841,DOWNSIDE: 188 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25959 - 26841,25959.0,26841.0,23183.9,23347.3,23050.0,23092.2,BREACHED_BELOW
2025-01-27,Monday,January,9:00 AM - MARKET OPEN,ET Now,SELL,26679.0,26031.9,27157.45,1:1.35,2.43%,NEUTRAL/BEARISH,Breakout above 26500 | Momentum Building,25921,26872,DOWNSIDE: 185 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25921 - 26872,25921.0,26872.0,22940.15,23007.45,22786.9,22829.15,BREACHED_BELOW
2025-01-28,Tuesday,January,9:00 AM - MARKET OPEN,ET Now,SELL,26492.4,25388.6,26959.46,1:2.36,4.17%,BULLISH,Bearish Divergence | Profit Taking,25950,26884,DOWNSIDE: 159 points,Energy stocks leading | Oil majors positive on crude rally,25950 - 26884,25950.0,26884.0,22960.45,23137.95,22857.65,22957.25,BREACHED_BELOW
2025-01-29,Wednesday,January,9:00 AM - MARKET OPEN,ET Now,BUY,25956.8,26516.74,25541.25,1:1.35,2.16%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25845,26890,UPSIDE: 186 points,"Chemical sector focus | Atul, Bayer gains on exports",25845 - 26890,25845.0,26890.0,23026.75,23183.35,22976.5,23163.1,BREACHED_BELOW
2025-01-30,Thursday,January,9:00 AM - MARKET OPEN,ET Now,SELL,26183.2,24941.1,26474.91,1:4.26,4.74%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25994,26887,DOWNSIDE: 54 points,"Realty sector gaining traction | DLF, Oberoi up",25994 - 26887,25994.0,26887.0,23169.5,23322.05,23139.2,23249.5,BREACHED_BELOW
2025-01-31,Friday,January,9:00 AM - MARKET OPEN,ET Now,SELL,26349.6,25122.43,26662.7,1:3.92,4.66%,NEUTRAL,Bullish Engulfing | Support at 26000,25940,26829,DOWNSIDE: 87 points,Q3 earnings season | Corporate profits robust,25940 - 26829,25940.0,26829.0,23296.75,23546.8,23277.4,23508.4,BREACHED_BELOW
2025-02-03,Monday,February,9:00 AM - MARKET OPEN,ET Now,SELL,26075.0,25197.9,26522.03,1:1.96,3.36%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25824,26864,DOWNSIDE: 177 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25824 - 26864,25824.0,26864.0,23319.35,23381.6,23222.0,23361.05,BREACHED_BELOW
2025-02-04,Tuesday,February,9:00 AM - MARKET OPEN,ET Now,BUY,25805.4,26923.77,25454.98,1:3.19,4.33%,NEUTRAL,Bearish Divergence | Profit Taking,25938,26833,UPSIDE: 152 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25938 - 26833,25938.0,26833.0,23509.9,23762.75,23423.15,23739.25,BREACHED_BELOW
2025-02-05,Wednesday,February,9:00 AM - MARKET OPEN,ET Now,BUY,25923.8,26511.06,25630.87,1:2.0,2.27%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25918,26917,UPSIDE: 57 points,Q3 earnings season | Corporate profits robust,25918 - 26917,25918.0,26917.0,23801.75,23807.3,23680.45,23696.3,BREACHED_BELOW
2025-02-06,Thursday,February,9:00 AM - MARKET OPEN,ET Now,BUY,25922.2,27016.7,25557.22,1:3.0,4.22%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25911,26825,UPSIDE: 76 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25911 - 26825,25911.0,26825.0,23761.95,23773.55,23556.25,23603.35,BREACHED_BELOW
2025-02-07,Friday,February,9:00 AM - MARKET OPEN,ET Now,BUY,25850.6,27060.57,25363.29,1:2.48,4.68%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25966,26905,UPSIDE: 150 points,"Realty sector gaining traction | DLF, Oberoi up",25966 - 26905,25966.0,26905.0,23649.5,23694.5,23443.2,23559.95,BREACHED_BELOW
2025-02-10,Monday,February,9:00 AM - MARKET OPEN,ET Now,BUY,26125.0,27209.61,25753.63,1:2.92,4.15%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25891,26934,UPSIDE: 113 points,DII support strong | Domestic funds accumulating,25891 - 26934,25891.0,26934.0,23543.8,23568.6,23316.3,23381.6,BREACHED_BELOW
2025-02-11,Tuesday,February,9:00 AM - MARKET OPEN,ET Now,BUY,25976.4,26560.65,25494.21,1:1.21,2.25%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25969,26848,UPSIDE: 142 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25969 - 26848,25969.0,26848.0,23383.55,23390.05,22986.65,23071.8,BREACHED_BELOW
2025-02-12,Wednesday,February,9:00 AM - MARKET OPEN,ET Now,SELL,26014.8,24742.11,26324.94,1:4.1,4.89%,BULLISH,Bearish Divergence | Profit Taking,25956,26857,DOWNSIDE: 143 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25956 - 26857,25956.0,26857.0,23050.8,23144.7,22798.35,23045.25,BREACHED_BELOW
2025-02-13,Thursday,February,9:00 AM - MARKET OPEN,ET Now,SELL,26315.2,25149.87,26797.81,1:2.41,4.43%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25882,26953,DOWNSIDE: 70 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25882 - 26953,25882.0,26953.0,23055.75,23235.5,22992.2,23031.4,BREACHED_BELOW
2025-02-14,Friday,February,9:00 AM - MARKET OPEN,ET Now,SELL,26486.6,25192.0,26901.7,1:3.12,4.89%,STRONG BULLISH,Double Bottom | Reversal Expected,25850,26812,DOWNSIDE: 78 points,FII flows remain positive | Foreign buying continues,25850 - 26812,25850.0,26812.0,23096.45,23133.7,22774.85,22929.25,BREACHED_BELOW
2025-02-17,Monday,February,9:00 AM - MARKET OPEN,ET Now,SELL,25946.0,24908.2,26459.47,1:2.02,4.0%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25855,26884,DOWNSIDE: 140 points,FII flows remain positive | Foreign buying continues,25855 - 26884,25855.0,26884.0,22809.9,22974.2,22725.45,22959.5,BREACHED_BELOW
2025-02-18,Tuesday,February,9:00 AM - MARKET OPEN,ET Now,BUY,26834.4,27538.61,26428.22,1:1.73,2.62%,NEUTRAL,Triangle Breakout | Directional Move,25928,26898,UPSIDE: 150 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25928 - 26898,25928.0,26898.0,22963.65,22992.5,22801.5,22945.3,BREACHED_BELOW
2025-02-19,Wednesday,February,9:00 AM - MARKET OPEN,ET Now,SELL,26253.8,25180.41,26649.66,1:2.71,4.09%,STRONG BULLISH,Bearish Divergence | Profit Taking,25823,26989,DOWNSIDE: 94 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25823 - 26989,25823.0,26989.0,22847.25,23049.95,22814.85,22932.9,BREACHED_BELOW
2025-02-20,Thursday,February,9:00 AM - MARKET OPEN,ET Now,BUY,25938.2,26849.44,25540.02,1:2.29,3.51%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25820,26814,UPSIDE: 85 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25820 - 26814,25820.0,26814.0,22821.1,22923.85,22812.75,22913.15,BREACHED_BELOW
2025-02-21,Friday,February,9:00 AM - MARKET OPEN,ET Now,BUY,26724.6,27704.85,26260.85,1:2.11,3.67%,NEUTRAL,Double Bottom | Reversal Expected,25899,26955,UPSIDE: 179 points,Q3 earnings season | Corporate profits robust,25899 - 26955,25899.0,26955.0,22857.2,22921.0,22720.3,22795.9,BREACHED_BELOW
2025-02-24,Monday,February,9:00 AM - MARKET OPEN,ET Now,SELL,26621.0,25762.74,26896.59,1:3.11,3.22%,BULLISH,Double Bottom | Reversal Expected,25943,26999,DOWNSIDE: 66 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25943 - 26999,25943.0,26999.0,22609.35,22668.05,22518.8,22553.35,BREACHED_BELOW
2025-02-25,Tuesday,February,9:00 AM - MARKET OPEN,ET Now,SELL,26394.4,25608.44,26710.41,1:2.49,2.98%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25909,26826,DOWNSIDE: 191 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25909 - 26826,25909.0,26826.0,22516.45,22625.3,22513.9,22547.55,BREACHED_BELOW
2025-02-26,Wednesday,February,9:00 AM - MARKET OPEN,ET Now,SELL,26237.8,25437.68,26649.07,1:1.95,3.05%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25829,26801,DOWNSIDE: 106 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25829 - 26801,25829.0,26801.0,,,,,NO_DATA
2025-02-27,Thursday,February,9:00 AM - MARKET OPEN,ET Now,BUY,26264.2,26826.83,25861.75,1:1.4,2.14%,NEUTRAL/BEARISH,Higher High-Higher Low | Bull Run Continues,25967,26927,UPSIDE: 119 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25967 - 26927,25967.0,26927.0,22568.95,22613.3,22508.4,22545.05,BREACHED_BELOW
2025-02-28,Friday,February,9:00 AM - MARKET OPEN,ET Now,SELL,26156.6,25262.98,26588.23,1:2.07,3.42%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25861,26845,DOWNSIDE: 69 points,DII support strong | Domestic funds accumulating,25861 - 26845,25861.0,26845.0,22433.4,22450.35,22104.85,22124.7,BREACHED_BELOW
2025-03-03,Monday,March,9:00 AM - MARKET OPEN,ET Now,BUY,26190.0,26949.38,25785.07,1:1.88,2.9%,NEUTRAL,Bullish Engulfing | Support at 26000,25876,26984,UPSIDE: 71 points,DII support strong | Domestic funds accumulating,25876 - 26984,25876.0,26984.0,22194.55,22261.55,22004.7,22119.3,BREACHED_BELOW
2025-03-04,Tuesday,March,9:00 AM - MARKET OPEN,ET Now,SELL,26499.4,25658.74,26853.36,1:2.38,3.17%,NEUTRAL,Support Breach | Watch 25800,25803,26906,DOWNSIDE: 61 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25803 - 26906,25803.0,26906.0,21974.45,22105.05,21964.6,22082.65,BREACHED_BELOW
2025-03-05,Wednesday,March,9:00 AM - MARKET OPEN,ET Now,BUY,26512.8,27597.43,26101.13,1:2.63,4.09%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25812,26984,UPSIDE: 178 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25812 - 26984,25812.0,26984.0,22073.05,22394.9,22067.8,22337.3,BREACHED_BELOW
2025-03-06,Thursday,March,9:00 AM - MARKET OPEN,ET Now,BUY,26771.2,27660.65,26269.64,1:1.77,3.32%,BULLISH,Support Breach | Watch 25800,25990,26965,UPSIDE: 119 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25990 - 26965,25990.0,26965.0,22476.35,22556.45,22245.85,22544.7,BREACHED_BELOW
2025-03-07,Friday,March,9:00 AM - MARKET OPEN,ET Now,SELL,26457.6,25728.02,26859.72,1:1.81,2.76%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25996,26831,DOWNSIDE: 68 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25996 - 26831,25996.0,26831.0,22508.65,22633.8,22464.75,22552.5,BREACHED_BELOW
2025-03-10,Monday,March,9:00 AM - MARKET OPEN,ET Now,BUY,26686.0,27380.04,26271.97,1:1.68,2.6%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25820,26868,UPSIDE: 162 points,FII flows remain positive | Foreign buying continues,25820 - 26868,25820.0,26868.0,22521.85,22676.75,22429.05,22460.3,BREACHED_BELOW
2025-03-11,Tuesday,March,9:00 AM - MARKET OPEN,ET Now,SELL,26009.4,25427.54,26491.9,1:1.21,2.24%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25956,26963,DOWNSIDE: 143 points,FII flows remain positive | Foreign buying continues,25956 - 26963,25956.0,26963.0,22345.95,22522.1,22314.7,22497.9,BREACHED_BELOW
2025-03-12,Wednesday,March,9:00 AM - MARKET OPEN,ET Now,SELL,26098.8,25446.06,26564.07,1:1.4,2.5%,BULLISH,Golden Cross | Resistance at 27000,25923,26914,DOWNSIDE: 106 points,Energy stocks leading | Oil majors positive on crude rally,25923 - 26914,25923.0,26914.0,22536.35,22577.4,22329.55,22470.5,BREACHED_BELOW
2025-03-13,Thursday,March,9:00 AM - MARKET OPEN,ET Now,SELL,26291.2,25506.84,26774.24,1:1.62,2.98%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25957,26894,DOWNSIDE: 127 points,Cement stocks stable | UltraTech holding ground,25957 - 26894,25957.0,26894.0,22541.5,22558.05,22377.35,22397.2,BREACHED_BELOW
